[2024-06-20 19:21:17.188] [error] NOTE: Picked up JDK_JAVA_OPTIONS: -XX:+DisableAttachMechanism
[2024-06-20 19:21:17.191] [error] Picked up JAVA_TOOL_OPTIONS: -XX:+DisableAttachMechanism
[2024-06-20 19:21:17.192] [error] Picked up _JAVA_OPTIONS: -XX:+DisableAttachMechanism
[2024-06-20 19:21:17.397] [info]  [19:21:17] [
[2024-06-20 19:21:17.510] [info]  INFO] Found classpath URL: lunar.jar with SHA-1 hash cba1e212029224212287e9a05651b905c1f712cd
[2024-06-20 19:21:17.522] [info]  [19:21:17] [Genesis/main/INFO] 
[2024-06-20 19:21:17.522] [info]  Found classpath URL: modern-0.1.0-SNAPSHOT-all.jar with SHA-1 hash bb19e620daa7014ce79b156bad89e8de16a8b6ce
[2024-06-20 19:21:17.525] [info]  [19:21:17] [Genesis/main/INFO] 
[2024-06-20 19:21:17.525] [info]  Found classpath URL: lunar-sodium-mixins-0.1.0-SNAPSHOT-all.jar with SHA-1 hash 74d30060a1f6851320b9bba9c70c2b7fd256f0eb
[2024-06-20 19:21:18.211] [info]  [19:21:18] [Genesis/main/INFO] Adding pre-launch library to game classpath: .\.ichor\ichormodule-libs\net_fabricmc_fabric_loader_0_15_11-lunar-0.1.0.jar
[2024-06-20 19:21:18.212] [info]  
[2024-06-20 19:21:18.304] [info]  [19:21:18] [Genesis/GameBootstrap/main/INFO] Launching Minecraft 1.21 v1_21_0 (parsed from 1.21)
[2024-06-20 19:21:18.951] [info]  [19:21:18] [Ichor+Fabric/main/INFO] Using custom local mod path: C:\Users\Asus\.lunarclient\profiles\9805af22-4032-42a9-91ec-97e451c42727\mods
[2024-06-20 19:21:22.702] [info]  [19:21:22] [Ichor/main/WARN
[2024-06-20 19:21:22.702] [info]  ] Fabric Mod indium is missing an external file!
[2024-06-20 19:21:22.835] [info]  [19:21:22] [Genesis/GameBootstrap/main/INFO] Config hash: 3ed45d11  File hash: 92f72551
[2024-06-20 19:21:22.836] [info]  [19:21:22] [Genesis/Baker/main/INFO] Missing class cache: .\cache\3ed45d11\92f72551\bake.cache
[2024-06-20 19:21:22.837] [info]  
[2024-06-20 19:21:22.837] [info]  [
[2024-06-20 19:21:22.837] [info]  19:21:22] [Genesis/Baker/main/INFO] Baking classes...
[2024-06-20 19:21:22.837] [info]  LUNARCLIENT_STATUS_BUILD_CACHE
[2024-06-20 19:21:22.847] [info]  [19:21:22] [IchorPipeline/main/INFO] Loading Mixin runtime for META_MIXIN
[2024-06-20 19:21:23.144] [info]  [19:21:23] [IchorPipeline/main
[2024-06-20 19:21:23.145] [info]  /INFO] Built mapping set for com.moonsworth.lunar.ichor.CRCIRCHCIOCCIHRCHCHOHICRI.RHOCIORRHROCOHOOCRHHRRHCI.IHCRIIIICOROROOCCIHHHHCRI.RHCRCHHICCCIIHIIIHIIRROOO 288ms on thread main
[2024-06-20 19:21:24.357] [info]  [19:21:24] [Ichor/mixin(META_MIXIN)/INFO] SpongePowered MIXIN Subsystem Version=0.8.5 Source=Unknown Service=Ichor Env=CLIENT
[2024-06-20 19:21:24.967] [info]  [
[2024-06-20 19:21:24.968] [info]  19:21:24
[2024-06-20 19:21:24.968] [info]  ] [IchorPipeline
[2024-06-20 19:21:24.969] [info]  /main/
[2024-06-20 19:21:24.969] [info]  INFO] Loading Mixin runtime for MIXIN
[2024-06-20 19:21:26.009] [info]  [19:21:26] [Ichor/mixin(MIXIN)/INFO] SpongePowered MIXIN Subsystem Version=0.8.5 Source=Unknown Service=Ichor Env=CLIENT
[2024-06-20 19:21:26.577] [info]  [19:21:26] [IchorPipeline/main/INFO] Done loading Mixin runtimes in 3736ms
[2024-06-20 19:21:26.578] [info]  [19:21:26] [IchorPipeline/main/INFO] Setting up mixins for META_MIXIN
[2024-06-20 19:21:26.689] [info]  [19:21:26] [IchorPipeline/main/INFO] Setting up mixins for MIXIN
[2024-06-20 19:21:26.689] [info]  [19:21:26] [Ichor/main/
[2024-06-20 19:21:26.690] [info]  INFO] Mixin config mixins.modern.json doesn't exist in IchorClassLoader(MIXIN)
[2024-06-20 19:21:26.690] [info]  [19:21:26] [Ichor/main/INFO] Mixin config mixins.modern_lunar.json doesn't exist in IchorClassLoader(MIXIN)
[2024-06-20 19:21:26.965] [info]  [19:21:26] [IchorPipeline/main/INFO] Done registering Mixins in 376ms
[2024-06-20 19:21:26.965] [info]  [19:21:26] [IchorPipeline/main/INFO] Going to default mixins stage for META_MIXIN
[2024-06-20 19:21:28.267] [info]  [19:21:28] [IchorPipeline/main/INFO] Going to default mixins stage for MIXIN
[2024-06-20 19:21:29.423] [info]  [19:21:29] [main/INFO]: Loaded configuration file for Sodium: 42 options available, 3 override(s) found
[2024-06-20 19:21:36.147] [info]  [19:21:36] [Ichor/MixinExtras|Service(META_MIXIN)/INFO] Initializing MixinExtras via com.llamalad7.mixinextras.service.MixinExtrasServiceImpl(version=0.3.5).
[2024-06-20 19:21:37.368] [info]  [19:21:37] [main/WARN]: Force-disabling mixin 'features.render.entity.CuboidMixin' as rule 'mixin.features.render.entity' (added by mods [iris]) disables it and children
[2024-06-20 19:21:37.370] [info]  [19:21:37] [main/WARN]: Force-disabling mixin 'features.render.entity.ModelPartMixin' as rule 'mixin.features.render.entity' (added by mods [iris]) disables it and children
[2024-06-20 19:21:37.371] [info]  [19:21:37] [main/WARN]: Force-disabling mixin 'features.render.entity.cull.EntityRendererMixin' as rule 'mixin.features.render.entity' (added by mods [iris]) disables it and children
[2024-06-20 19:21:37.373] [info]  [19:21:37] [main/WARN]: Force-disabling mixin 'features.render.entity.shadows.EntityRenderDispatcherMixin' as rule 'mixin.features.render.entity' (added by mods [iris]) disables it and children
[2024-06-20 19:21:37.375] [info]  [19:21:37] [main/WARN]: Force-disabling mixin 'features.render.gui.font.GlyphRendererMixin' as rule 'mixin.features.render.gui.font' (added by mods [iris]) disables it and children
[2024-06-20 19:21:37.394] [info]  [19:21:37] [main/WARN]: Force-disabling mixin 'features.render.world.sky.BackgroundRendererMixin' as rule 'mixin.features.render.world.sky' (added by mods [iris]) disables it and children
[2024-06-20 19:21:37.395] [info]  [19:21:37] [main/WARN]: Force-disabling mixin 'features.render.world.sky.ClientWorldMixin' as rule 'mixin.features.render.world.sky' (added by mods [iris]) disables it and children
[2024-06-20 19:21:37.395] [info]  [19:21:37] [main/WARN]: Force-disabling mixin 'features.render.world.sky.WorldRendererMixin' as rule 'mixin.features.render.world.sky' (added by mods [iris]) disables it and children
[2024-06-20 19:21:37.705] [info]  [19:21:37] [IchorPipeline/main/INFO] Mixin runtimes prepared in 10754ms
[2024-06-20 19:21:37.706] [info]  [19:21:37] [IchorPipeline/main/INFO] Initialized Mixin in 14866ms
[2024-06-20 19:21:37.830] [info]  [19:21:37] [Genesis/Baker/main/INFO] Found 12026 classes to bake.
[2024-06-20 19:21:37.833] [info]  LUNARCLIENT_STATUS_PREINIT
[2024-06-20 19:21:37.834] [info]  [19:21:37] [Genesis/GameBootstrap/main/INFO] Starting game!
[2024-06-20 19:21:37.843] [info]  [19:21:37] [Ichor/MixinExtras|Service(MIXIN)/INFO] Initializing MixinExtras via com.llamalad7.mixinextras.service.MixinExtrasServiceImpl(version=0.3.5).
[2024-06-20 19:21:40.543] [info]  [Bridge] Setting Bridge Implementation to com.moonsworth.lunar.IIIICORICOICIRRHCHIIHROIC.IOCOHCCRCOHRICRRHOOICHIHO
[2024-06-20 19:21:41.062] [info]  [19:21:41] [Ichor/mixin(MIXIN)/WARN] Method overwrite conflict for bridge$isFancyGraphics in mixins.modern_bridge_combined.json:HHRIIHHROCICOCHRCICRIOHRH.CCIIHHRHCCHRRHROOHIOCHOCC.CRCIRCHCIOCCIHRCHCHOHICRI from mod (unknown), previously written by com.moonsworth.lunar.IIIICORICOICIRRHCHIIHROIC.CRCIRCHCIOCCIHRCHCHOHICRI.HHRIIHHROCICOCHRCICRIOHRH.CCIIHHRHCCHRRHROOHIOCHOCC.IOCOHCCRCOHRICRRHOOICHIHO. Skipping method.
[2024-06-20 19:21:41.063] [info]  [19:21:41] [Ichor/mixin(MIXIN)/WARN] Method overwrite conflict for bridge$setFrameRateLimit in mixins.modern_bridge_combined.json:HHRIIHHROCICOCHRCICRIOHRH.CCIIHHRHCCHRRHROOHIOCHOCC.CRCIRCHCIOCCIHRCHCHOHICRI from mod (unknown), previously written by com.moonsworth.lunar.IIIICORICOICIRRHCHIIHROIC.CRCIRCHCIOCCIHRCHCHOHICRI.HHRIIHHROCICOCHRCICRIOHRH.CCIIHHRHCCHRRHROOHIOCHOCC.IOCOHCCRCOHRICRRHOOICHIHO. Skipping method.
[2024-06-20 19:21:44.245] [info]  [Bridge] Found textures dir: C:\Users\Asus\.lunarclient\textures
[2024-06-20 19:21:46.917] [info]  [19:21:46] [Datafixer Bootstrap/INFO]: 226 Datafixer optimizations took 907 milliseconds
[2024-06-20 19:21:46.920] [info]  [19:21:46] [Genesis/Baker/pool-4-thread-3/INFO] Baked 23708 classes in 24085ms.
[2024-06-20 19:21:49.800] [info]  [19:21:49] [main/INFO]: Completely ignored arguments: [--workingDirectory, ., --webosrDir, C:\Users\Asus\.lunarclient\offline\multiver\natives, --classpathDir, ., --ichorExternalFiles, Fabric-API-v1_21_0-0.100.1.jar,Sodium-v1_21_0-0.5.9.jar,Iris-v1_21_0-1.7.1.jar,hypixel-quickplay-data.json,hypixel-bedwars-data.json,hypixel-skyblock-dungeon-rooms.json, --ichorClassPath, common-0.1.0-SNAPSHOT-all.jar,lunar-fabric-mixins-0.1.0-SNAPSHOT-all.jar,genesis-0.1.0-SNAPSHOT-all.jar,lunar-lang.jar,lunar-emote.jar,lunar.jar,modern-0.1.0-SNAPSHOT-all.jar,lunar-sodium-mixins-0.1.0-SNAPSHOT-all.jar, --uiDir, C:\Users\Asus\.lunarclient\ui]
[2024-06-20 19:21:49.879] [info]  [19:21:49] [
[2024-06-20 19:21:49.880] [info]  IchorPipeline/Render thread/INFO] Launching main ModInitializer
[2024-06-20 19:21:49.880] [info]  [19:21:49] [IchorPipeline/Render thread/INFO] Launching Entrypoint(main) in Genesis
[2024-06-20 19:21:49.880] [info]  [19:21:49] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.event.interaction.InteractionEventsRouter
[2024-06-20 19:21:49.883] [info]  [19:21:49] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.screenhandler.Networking
[2024-06-20 19:21:49.886] [info]  [19:21:49] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.networking.CommonPacketsImpl::init()
[2024-06-20 19:21:49.893] [info]  [19:21:49] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.networking.NetworkingImpl::init()
[2024-06-20 19:21:49.894] [info]  [19:21:49] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.tag.convention.v2.TranslationConventionLogWarnings
[2024-06-20 19:21:49.895] [info]  [19:21:49] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.attachment.AttachmentEntrypoint
[2024-06-20 19:21:49.899] [info]  [19:21:49] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.tag.convention.ConventionLogWarnings
[2024-06-20 19:21:49.907] [info]  [19:21:49] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.resource.conditions.ResourceConditionsImpl
[2024-06-20 19:21:49.913] [info]  [19:21:49] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.command.v1.LegacyHandler
[2024-06-20 19:21:49.915] [info]  [19:21:49] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.event.lifecycle.LifecycleEventsImpl
[2024-06-20 19:21:49.917] [info]  [19:21:49] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.registry.sync.FabricRegistryInit
[2024-06-20 19:21:49.920] [info]  [19:21:49] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.recipe.ingredient.CustomIngredientInit
[2024-06-20 19:21:49.955] [info]  [19:21:49] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.recipe.ingredient.CustomIngredientSync
[2024-06-20 19:21:49.957] [info]  [19:21:49] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.lookup.ApiLookupImpl
[2024-06-20 19:21:49.961] [info]  [19:21:49] [IchorPipeline/Render thread/INFO] Entrypoint(main) had 12 invokes.
[2024-06-20 19:21:49.962] [info]  [19:21:49] [IchorPipeline/Render thread/INFO] Launching client ClientModInitializer
[2024-06-20 19:21:49.962] [info]  [19:21:49] [IchorPipeline/Render thread/INFO] Launching Entrypoint(client) in Genesis
[2024-06-20 19:21:49.962] [info]  [19:21:49] [Ichor/Render thread/INFO] Found Entrypoint(client) net.fabricmc.fabric.impl.event.interaction.client.InteractionEventsRouterClient
[2024-06-20 19:21:49.963] [info]  [19:21:49] [Ichor/Render thread/INFO] Found Entrypoint(client) net.fabricmc.fabric.impl.screenhandler.client.ClientNetworking
[2024-06-20 19:21:49.963] [info]  [19:21:49] [Ichor/Render thread/
[2024-06-20 19:21:49.964] [info]  INFO] Found Entrypoint(client) net.fabricmc.fabric.impl.client.indigo.Indigo
[2024-06-20 19:21:50.000] [info]  [19:21:50] [Render thread/INFO]: [Indigo] Different rendering plugin detected; not applying Indigo.
[2024-06-20 19:21:50.001] [info]  [19:21:50] [Ichor/Render thread/INFO] Found Entrypoint(client) net.fabricmc.fabric.impl.networking.client.ClientNetworkingImpl::clientInit()
[2024-06-20 19:21:50.011] [info]  [19:21:50] [Ichor/Render thread/INFO] Found Entrypoint(client) me.jellysquid.mods.sodium.client.SodiumClientMod
[2024-06-20 19:21:50.035] [info]  [19:21:50] [Render thread/ERROR]: Failed to update fingerprint
[2024-06-20 19:21:50.036] [info]  java.lang.NullPointerException: Cannot invoke "net.minecraft.client.User.getProfileId()" because the return value of "net.minecraft.client.Minecraft.getUser()" is null
[2024-06-20 19:21:50.036] [info]  	at Genesis/me.jellysquid.mods.sodium.client.data.fingerprint.FingerprintMeasure.create(FingerprintMeasure.java:19) ~[?:?]
[2024-06-20 19:21:50.036] [info]  	at Genesis/me.jellysquid.mods.sodium.client.SodiumClientMod.updateFingerprint(SodiumClientMod.java:97) ~[?:?]
[2024-06-20 19:21:50.036] [info]  	at Genesis/me.jellysquid.mods.sodium.client.SodiumClientMod.onInitializeClient(SodiumClientMod.java:40) ~[?:?]
[2024-06-20 19:21:50.037] [info]  	at com.moonsworth.lunar.ichor.IOCOHCCRCOHRICRRHOOICHIHO.IOCOHCCRCOHRICRRHOOICHIHO.RHOCIORRHROCOHOOCRHHRRHCI(Unknown Source) ~[genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-20 19:21:50.037] [info]  	at com.moonsworth.lunar.ichor.IRCIHCHCCHHOCORRHRCCORROC.RHOCIORRHROCOHOOCRHHRRHCI(Unknown Source) ~[genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-20 19:21:50.037] [info]  	at Genesis/net.minecraft.client.Minecraft.mdf74395$lambda$ichor$fabric$clientInitializer$0$9(SourceFile:4876) ~[?:?]
[2024-06-20 19:21:50.038] [info]  	at java.base/java.util.Optional.ifPresentOrElse(Unknown Source) [?:?]
[2024-06-20 19:21:50.038] [info]  	at Genesis/net.minecraft.client.Minecraft.handler$zjo000$ichor$fabric$clientInitializer(SourceFile:4874) [?:?]
[2024-06-20 19:21:50.038] [info]  	at Genesis/net.minecraft.client.Minecraft.<init>(SourceFile:441) [?:?]
[2024-06-20 19:21:50.039] [info]  	at Genesis/net.minecraft.client.main.Main.redirect$zbe000$impl$main$minecraft(SourceFile:656) [?:?]
[2024-06-20 19:21:50.039] [info]  	at Genesis/net.minecraft.client.main.Main.main(SourceFile:239) [?:?]
[2024-06-20 19:21:50.039] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-20 19:21:50.039] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-20 19:21:50.040] [info]  	at com.moonsworth.lunar.genesis.ClientGameBootstrap.apply(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-20 19:21:50.040] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-20 19:21:50.040] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-20 19:21:50.040] [info]  	at com.moonsworth.lunar.genesis.IOCOHCCRCOHRICRRHOOICHIHO.RHOCIORRHROCOHOOCRHHRRHCI(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-20 19:21:50.041] [info]  	at com.moonsworth.lunar.genesis.Genesis.run(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-20 19:21:50.041] [info]  	at com.moonsworth.lunar.genesis.Genesis.main(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-20 19:21:50.041] [info]  [19:21:50] [Ichor/Render thread/INFO] Found Entrypoint(client) net.fabricmc.fabric.impl.client.rendering.v0.RenderingCallbackInvoker
[2024-06-20 19:21:50.042] [info]  [19:21:50] [Ichor/Render thread/INFO] Found Entrypoint(client) net.fabricmc.fabric.impl.client.event.lifecycle.ClientLifecycleEventsImpl
[2024-06-20 19:21:50.042] [info]  [19:21:50] [Ichor/Render thread/INFO] Found Entrypoint(client) net.fabricmc.fabric.impl.client.registry.sync.FabricRegistryClientInit
[2024-06-20 19:21:50.042] [info]  [19:21:50] [Ichor/Render thread/INFO] Found Entrypoint(client) net.fabricmc.fabric.impl.recipe.ingredient.client.CustomIngredientSyncClient
[2024-06-20 19:21:50.043] [info]  [19:21:50] [IchorPipeline/Render thread/INFO] Entrypoint(client) had 8 invokes.
[2024-06-20 19:21:50.165] [info]  [19:21:50] [Render thread/INFO]: Environment: Environment[sessionHost=https://sessionserver.mojang.com, servicesHost=https://api.minecraftservices.com, name=PROD]
[2024-06-20 19:21:50.172] [info]  [19:21:50] [Render thread/INFO]: Setting user: Player920
[2024-06-20 19:21:50.230] [info]  [19:21:50] [Render thread/INFO]: [LC] Loaded File: Options
[2024-06-20 19:21:50.252] [info]  [19:21:50] [ForkJoinPool.commonPool-worker-1/WARN]: [Iris Update Check] Cached update file detected, using that!
[2024-06-20 19:21:50.512] [info]  [19:21:50] [Render thread/INFO]: Backend library: LWJGL version 3.3.3-snapshot
[2024-06-20 19:21:51.114] [info]  [19:21:51] [Render thread/INFO]: [STDOUT]: LUNARCLIENT_STATUS_INIT
[2024-06-20 19:21:51.180] [info]  [19:21:51] [Render thread/INFO]: Debug functionality is disabled.
[2024-06-20 19:21:51.181] [info]  [19:21:51] [Render thread/INFO]: ARB_direct_state_access detected, enabling DSA.
[2024-06-20 19:21:51.185] [info]  [19:21:51] [Render thread/INFO]: Shaders are disabled because no valid shaderpack is selected
[2024-06-20 19:21:51.225] [info]  [19:21:51] [Render thread/WARN]: Missing metadata in pack file/Cleanestpvppack.zip
[2024-06-20 19:21:51.225] [info]  [19:21:51] [Render thread/WARN]: Missing metadata in pack file/Cold.zip
[2024-06-20 19:21:51.227] [info]  [19:21:51] [Render thread/WARN]: Missing metadata in pack file/§bSharpness 25k.zip
[2024-06-20 19:21:51.227] [info]  [19:21:51] [Render thread/WARN]: Missing metadata in pack file/§c§ GlitchCPVP pack.zip
[2024-06-20 19:21:51.389] [info]  [19:21:51] [Render thread/INFO]: Hardware information:
[2024-06-20 19:21:51.390] [info]  [19:21:51] [Render thread/INFO]: CPU: 16x AMD Ryzen 7 6800HS with Radeon Graphics 
[2024-06-20 19:21:51.390] [info]  [19:21:51] [Render thread/INFO]: GPU: AMD Radeon(TM) Graphics (Supports OpenGL 3.2.0 Core Profile Context 22.40.84.06.231130)
[2024-06-20 19:21:51.390] [info]  [19:21:51] [Render thread/INFO]: OS: Windows 11 (10.0)
[2024-06-20 19:21:51.586] [info]  [19:21:51] [Render thread/INFO]: Reloading ResourceManager: lunar, vanilla, fabric, fabric-api, fabric-api-base, fabric-api-lookup-api-v1, fabric-biome-api-v1, fabric-block-api-v1, fabric-block-view-api-v2, fabric-blockrenderlayer-v1, fabric-client-tags-api-v1, fabric-command-api-v1, fabric-command-api-v2, fabric-commands-v0, fabric-content-registries-v0, fabric-convention-tags-v1, fabric-convention-tags-v2, fabric-crash-report-info-v1, fabric-data-attachment-api-v1, fabric-data-generation-api-v1, fabric-dimensions-v1, fabric-entity-events-v1, fabric-events-interaction-v0, fabric-game-rule-api-v1, fabric-item-api-v1, fabric-item-group-api-v1, fabric-key-binding-api-v1, fabric-keybindings-v0, fabric-lifecycle-events-v1, fabric-loot-api-v2, fabric-message-api-v1, fabric-model-loading-api-v1, fabric-networking-api-v1, fabric-object-builder-api-v1, fabric-particles-v1, fabric-recipe-api-v1, fabric-registry-sync-v0, fabric-renderer-api-v1, fabric-renderer-indigo, fabric-renderer-registries-v1, fabric-rendering-data-attachment-v1, fabric-rendering-fluids-v1, fabric-rendering-v0, fabric-rendering-v1, fabric-resource-conditions-api-v1, fabric-resource-loader-v0, fabric-screen-api-v1, fabric-screen-handler-api-v1, fabric-sound-api-v1, fabric-transfer-api-v1, fabric-transitive-access-wideners-v1, iris, sodium, file/3-_DonutCrystal.zip
[2024-06-20 19:21:51.676] [info]  [19:21:51] [Render thread/INFO]: [STDOUT]: [Bridge] Setting Minecraft Client instance to net.minecraft.client.Minecraft
[2024-06-20 19:21:51.723] [info]  [19:21:51] [Worker-Main-13/INFO]: Found unifont_all_no_pua-15.1.05.hex, loading
[2024-06-20 19:21:51.801] [info]  [19:21:51] [Worker-Main-3/INFO]: Found unifont_jp_patch-15.1.05.hex, loading
[2024-06-20 19:21:52.470] [info]  [19:21:52] [Ichor/Render thread/INFO] Creating MultiBridgeModern instance: CRCIRCHCIOCCIHRCHCHOHICRI
[2024-06-20 19:21:52.529] [info]  [19:21:52] [Render thread/INFO]: [LC] Starting Lunar client...
[2024-06-20 19:21:53.027] [info]  [19:21:53] [Render thread/INFO]: [LC] Loading RCOIIRRHOORIOROOROICRHHOR...
[2024-06-20 19:21:53.032] [info]  [19:21:53] [Render thread/INFO]: [LC] Loading CIOCCOCHORHIOCCRHOROCHORC...
[2024-06-20 19:21:53.410] [info]  [19:21:53] [Render thread/INFO]: [LC] Loading IOCOHCCRCOHRICRRHOOICHIHO...
[2024-06-20 19:21:53.412] [info]  [19:21:53] [Render thread/INFO]: [LC] Loading HCCRHOOCOROIOOIIRIIIRCHOC...
[2024-06-20 19:21:53.415] [info]  [19:21:53] [Render thread/INFO]: [LC Lang] Couldn't get a valid language so we're setting it to ENGLISH.
[2024-06-20 19:21:53.415] [info]  [19:21:53] [Render thread/INFO]: [LC Lang] Language set as ENGLISH (en_US).
[2024-06-20 19:21:53.416] [info]  [19:21:53] [Render thread/INFO]: [LC Lang] Language file found: lang/lunar/en_US.
[2024-06-20 19:21:53.419] [info]  [19:21:53] [Render thread/INFO]: [LC Lang] Language file found: lang/lunar/en_US.
[2024-06-20 19:21:53.451] [info]  [19:21:53] [Render thread/INFO]: [LC] Loading ORIIIRHHROIRHOCOOOIOORIOC...
[2024-06-20 19:21:53.533] [info]  [19:21:53] [Render thread/INFO]: [LC] Loading ROCROOOIIOIRHIIRRCRRHRICO...
[2024-06-20 19:21:54.221] [info]  [19:21:54] [Render thread/INFO]: [LC] Loading OCIOHHHRIHOIHCRHICIIRCIIR...
[2024-06-20 19:21:54.224] [info]  [19:21:54] [Render thread/INFO]: [LC] Loading RHCRCHHICCCIIHIIIHIIRROOO...
[2024-06-20 19:21:54.225] [info]  [19:21:54] [Render thread/INFO]: [LC] Loading CRCIRCHCIOCCIHRCHCHOHICRI...
[2024-06-20 19:21:54.226] [info]  [19:21:54] [Render thread/INFO]: [LC] Loading HHRIIHHROCICOCHRCICRIOHRH...
[2024-06-20 19:21:54.231] [info]  [19:21:54] [Render thread/INFO]: [LC] Loading IHCRIIIICOROROOCCIHHHHCRI...
[2024-06-20 19:21:54.233] [info]  [19:21:54] [Render thread/INFO]: [LC] Loading IOCOHCCRCOHRICRRHOOICHIHO...
[2024-06-20 19:21:54.235] [info]  [19:21:54] [Render thread/INFO]: [LC] Loading ICHIRCHRHOCCOHHORCHICRHOI...
[2024-06-20 19:21:54.249] [info]  [19:21:54] [Render thread/INFO]: [LC] Loading CCOCCHORCHCOCCROCHOIOICOI...
[2024-06-20 19:21:54.250] [info]  [19:21:54] [Render thread/INFO]: [LC] Loading CCIIHHRHCCHRRHROOHIOCHOCC...
[2024-06-20 19:21:54.250] [info]  [19:21:54] [Render thread/INFO]: [LC] Loading OHHHOIOOOOIOCHRICROCCHCIH...
[2024-06-20 19:21:54.250] [info]  [19:21:54] [Render thread/INFO]: [LC] Loading IIOOIICCICOCHCIIHOHRCHICO...
[2024-06-20 19:21:54.257] [info]  [19:21:54] [Render thread/INFO]: [LC] Loading IIIICORICOICIRRHCHIIHROIC...
[2024-06-20 19:21:54.297] [info]  [19:21:54] [Render thread/WARN]: [LC] Couldn't find dev cosmetics file: cosmetics/dev_cosmetics.json
