[2024-06-20 23:19:12.287] [error] NOTE: Picked up JDK_JAVA_OPTIONS: -XX:+DisableAttachMechanism
[2024-06-20 23:19:12.291] [error] Picked up JAVA_TOOL_OPTIONS: -XX:+DisableAttachMechanism
[2024-06-20 23:19:12.291] [error] Picked up _JAVA_OPTIONS: -XX:+DisableAttachMechanism
[2024-06-20 23:19:12.509] [info]  [23:19:12] [Genesis/
[2024-06-20 23:19:12.619] [info]  [23:19:12] [Genesis/main/INFO] Found classpath URL: lunar.jar with SHA-1 hash 7ae8b4c716d4afeeca6354f3a4b2bb4f5302869a
[2024-06-20 23:19:12.631] [info]  [23:19:12] [Genesis/main/INFO] Found classpath URL: modern-0.1.0-SNAPSHOT-all.jar with SHA-1 hash 1b16b6bc92071b52ebc358659a8f371324df0a45
[2024-06-20 23:19:12.632] [info]  [23:19:12] [Genesis/main/INFO] 
[2024-06-20 23:19:12.632] [info]  Found classpath URL: lunar-ferrite-mixins-0.1.0-SNAPSHOT-all.jar with SHA-1 hash 557af8afbc5a3a2dd1082d6c1d89d0924d9148a7
[2024-06-20 23:19:12.633] [info]  [23:19:12] [Genesis/main/INFO
[2024-06-20 23:19:12.633] [info]  ] Found classpath URL: lunar-lithium-mixins-0.1.0-SNAPSHOT-all.jar with SHA-1 hash 6bddb75b7b546461fe3906061ed6b69c96459fc2
[2024-06-20 23:19:12.634] [info]  [23:19:12] [Genesis/main/INFO] Found classpath URL: lunar-noxesium-mixins-0.1.0-SNAPSHOT-all.jar with SHA-1 hash 9ef6225eb7368f6fa9728dd8d086f284b70e6e95
[2024-06-20 23:19:12.635] [info]  [23:19:12] [Genesis
[2024-06-20 23:19:12.635] [info]  /main/INFO] Found classpath URL: lunar-replaymod-fabric-mixins-0.1.0-SNAPSHOT-all.jar with SHA-1 hash d597c36d0c2ff4f04ca99579bbfe849ed80f8dbd
[2024-06-20 23:19:12.637] [info]  [23:19:12
[2024-06-20 23:19:12.637] [info]  ] [Genesis/main/INFO] Found classpath URL: lunar-sodium-mixins-0.1.0-SNAPSHOT-all.jar with SHA-1 hash e5611315574ee949cf2389d5c899eca8eef9c8a3
[2024-06-20 23:19:13.331] [info]  [23:19:13] [Genesis/main/INFO] Adding pre-launch library to game classpath: .\.ichor\ichormodule-libs\net_fabricmc_fabric_loader_0_15_11-lunar-0.1.0.jar
[2024-06-20 23:19:13.413] [info]  [23:19:13] [Genesis/GameBootstrap/main/INFO] Launching Minecraft 1.20.1 v1_20_1 (parsed from 1.20.1)
[2024-06-20 23:19:14.246] [info]  [23:19:14] [Ichor+Fabric/main/INFO] Using custom local mod path: C:\Users\Asus\.lunarclient\profiles\35533a66-fbe4-4c9e-b96c-b47d7554e254\versions\0.0.4\mods
[2024-06-20 23:19:14.585] [error] An error occurred while launching Lunar Client.
[2024-06-20 23:19:14.586] [error] com.moonsworth.lunar.ichor.util.FatalIchorError: [Bootstrap#Game] Failed to bootstrap fabric-loader
[2024-06-20 23:19:14.586] [error] 	at com.moonsworth.RHOCIORRHROCOHOOCRHHRRHCI.IHCRIIIICOROROOCCIHHHHCRI.RHOCIORRHROCOHOOCRHHRRHCI(Unknown Source)
[2024-06-20 23:19:14.586] [error] 	at com.moonsworth.RHOCIORRHROCOHOOCRHHRRHCI.COCICHIRHCIIORIIHRCOOROHH.HHRIIHHROCICOCHRCICRIOHRH(Unknown Source)
[2024-06-20 23:19:14.587] [error] 	at com.moonsworth.lunar.ichor.IRCIHCHCCHHOCORRHRCCORROC.IOCOHCCRCOHRICRRHOOICHIHO(Unknown Source)
[2024-06-20 23:19:14.587] [error] 	at java.base/java.util.ArrayList.forEach(Unknown Source)
[2024-06-20 23:19:14.587] [error] 	at com.moonsworth.lunar.ichor.IRCIHCHCCHHOCORRHRCCORROC.<init>(Unknown Source)
[2024-06-20 23:19:14.587] [error] 	at com.moonsworth.lunar.genesis.ClientGameBootstrap.apply(Unknown Source)
[2024-06-20 23:19:14.587] [error] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source)
[2024-06-20 23:19:14.588] [error] 	at java.base/java.lang.reflect.Method.invoke(Unknown Source)
[2024-06-20 23:19:14.588] [error] 	at com.moonsworth.lunar.genesis.IOCOHCCRCOHRICRRHOOICHIHO.RHOCIORRHROCOHOOCRHHRRHCI(Unknown Source)
[2024-06-20 23:19:14.588] [error] 	at com.moonsworth.lunar.genesis.Genesis.run(Unknown Source)
[2024-06-20 23:19:14.588] [error] 	at com.moonsworth.lunar.genesis.Genesis.main(Unknown Source)
[2024-06-20 23:19:14.589] [error] Caused by: net.fabricmc.loader.impl.discovery.ModResolutionException: Some of your mods are incompatible with the game or each other!
[2024-06-20 23:19:14.589] [error] A potential solution has been determined, this may resolve your problem:
[2024-06-20 23:19:14.589] [error] 	 - Replace mod 'Sodium' (sodium) 0.5.8+mc1.20.1 with version 0.5.1.
[2024-06-20 23:19:14.589] [error] More details:
[2024-06-20 23:19:14.590] [error] 	 - Mod 'Indium' (indium) 1.0.24+mc1.20.1 requires version 0.5.1 of mod 'Sodium' (sodium), but only the wrong version is present: 0.5.8+mc1.20.1!
[2024-06-20 23:19:14.590] [error] 	 - Mod 'Sodium' (sodium) 0.5.8+mc1.20.1 is incompatible with version 1.6.11 or earlier of mod 'Iris' (iris), but a matching version is present: 1.6.4!
[2024-06-20 23:19:14.590] [error] 	 - Mod 'Sodium' (sodium) 0.5.8+mc1.20.1 is incompatible with version 1.0.27 or earlier of mod 'Indium' (indium), but matching versions are present: 1.0.24+mc1.20.1/1.0.21+mc1.20.1!
[2024-06-20 23:19:14.590] [error] 	 - Mod 'Sodium' (sodium) 0.5.8+mc1.20.1 is incompatible with any version before 1.7.1 of mod 'Reese's Sodium Options' (reeses-sodium-options), but a matching version is present: 1.6.3+mc1.20.1-build.92!
[2024-06-20 23:19:14.590] [error] 	 - Mod 'BetterHurtCam+mc1.14' (betterhurtcam-mc114) 1.5.5 requires any 1.14.x version of 'Minecraft' (minecraft), but only the wrong version is present: 1.20.1!
[2024-06-20 23:19:14.591] [error] 	 - Mod 'BetterHurtCam+mc1.15' (betterhurtcam-mc115) 1.5.5 requires any 1.15.x version of 'Minecraft' (minecraft), but only the wrong version is present: 1.20.1!
[2024-06-20 23:19:14.591] [error] 	 - Mod 'BetterHurtCam+mc1.16' (betterhurtcam-mc116) 1.5.5 requires any 1.16.x version of 'Minecraft' (minecraft), but only the wrong version is present: 1.20.1!
[2024-06-20 23:19:14.591] [error] 	 - Mod 'BetterHurtCam+mc1.17' (betterhurtcam-mc117) 1.5.5 requires any 1.17.x version of 'Minecraft' (minecraft), but only the wrong version is present: 1.20.1!
[2024-06-20 23:19:14.591] [error] 	 - Mod 'BetterHurtCam+mc1.18' (betterhurtcam-mc118) 1.5.5 requires any 1.18.x version of 'Minecraft' (minecraft), but only the wrong version is present: 1.20.1!
[2024-06-20 23:19:14.592] [error] 	 - Mod 'BetterHurtCam+mc1.19' (betterhurtcam-mc119) 1.5.5 requires version 1.19, version 1.19.1 or version 1.19.2 of 'Minecraft' (minecraft), but only the wrong version is present: 1.20.1!
[2024-06-20 23:19:14.592] [error] 	 - Mod 'BetterHurtCam+mc1.19.3' (betterhurtcam-mc1193) 1.5.5 requires version 1.19.3 of 'Minecraft' (minecraft), but only the wrong version is present: 1.20.1!
[2024-06-20 23:19:14.592] [error] 	 - Mod 'BetterHurtCam+mc1.19.4' (betterhurtcam-mc1194) 1.5.5 requires version 1.19.4 of 'Minecraft' (minecraft), but only the wrong version is present: 1.20.1!
[2024-06-20 23:19:14.592] [error] 	at net.fabricmc.loader.impl.discovery.ModResolver.findCompatibleSet(ModResolver.java:148)
[2024-06-20 23:19:14.592] [error] 	at net.fabricmc.loader.impl.discovery.ModResolver.resolve(ModResolver.java:45)
[2024-06-20 23:19:14.593] [error] 	at com.moonsworth.RHOCIORRHROCOHOOCRHHRRHCI.CCOCCHORCHCOCCROCHOIOICOI.IHHIIOHOIHRHRIHICIICOCIOI(Unknown Source)
[2024-06-20 23:19:14.593] [error] 	at com.moonsworth.RHOCIORRHROCOHOOCRHHRRHCI.CCOCCHORCHCOCCROCHOIOICOI.RHOCIORRHROCOHOOCRHHRRHCI(Unknown Source)
[2024-06-20 23:19:14.593] [error] 	at com.moonsworth.RHOCIORRHROCOHOOCRHHRRHCI.IHCRIIIICOROROOCCIHHHHCRI.RHOCIORRHROCOHOOCRHHRRHCI(Unknown Source)
[2024-06-20 23:19:14.593] [error] 	... 10 more
[2024-06-20 23:19:14.593] [error] Skipping Sentry report due to filter regex.
[2024-06-20 23:19:14.594] [info]  [23:19:14] [WARN] [FabricLoader/Resolution]: Mod resolution failed
[2024-06-20 23:19:14.594] [info]  [23:19:14] [INFO] [FabricLoader/Resolution]: Immediate reason: [HARD_DEP_NO_CANDIDATE indium 1.0.24+mc1.20.1 {depends sodium @ [0.5.1]}, HARD_DEP_NO_CANDIDATE indium 1.0.21+mc1.20.1 {depends sodium @ [0.4.10]}, ROOT_FORCELOAD indium]
[2024-06-20 23:19:14.594] [info]  [23:19:14] [INFO] [FabricLoader/Resolution]: Reason: [HARD_DEP indium 1.0.24+mc1.20.1 {depends sodium @ [0.5.1]}, NEG_HARD_DEP sodium 0.5.8+mc1.20.1 {breaks iris @ [<=1.6.11]}, NEG_HARD_DEP sodium 0.5.8+mc1.20.1 {breaks indium @ [<=1.0.27]}, NEG_HARD_DEP sodium 0.5.8+mc1.20.1 {breaks reeses-sodium-options @ [<1.7.1]}, HARD_DEP betterhurtcam-mc114 1.5.5 {depends minecraft @ [1.14.x]}, HARD_DEP betterhurtcam-mc115 1.5.5 {depends minecraft @ [1.15.x]}, HARD_DEP betterhurtcam-mc116 1.5.5 {depends minecraft @ [1.16.x]}, HARD_DEP betterhurtcam-mc117 1.5.5 {depends minecraft @ [1.17.x]}, HARD_DEP betterhurtcam-mc118 1.5.5 {depends minecraft @ [1.18.x]}, HARD_DEP betterhurtcam-mc119 1.5.5 {depends minecraft @ [1.19 || 1.19.1 || 1.19.2]}, HARD_DEP betterhurtcam-mc1193 1.5.5 {depends minecraft @ [1.19.3]}, HARD_DEP betterhurtcam-mc1194 1.5.5 {depends minecraft @ [1.19.4]}]
[2024-06-20 23:19:14.594] [info]  [23:19:14] [INFO] [FabricLoader/Resolution]: Fix: add [], remove [], replace [[sodium 0.5.8+mc1.20.1] -> add:sodium 0.5.1 ([[0.5.1,0.5.1]])]
