[2024-06-20 22:15:59.488] [error] NOTE: Picked up JDK_JAVA_OPTIONS: -XX:+DisableAttachMechanism
[2024-06-20 22:15:59.490] [error] Picked up JAVA_TOOL_OPTIONS: -XX:+DisableAttachMechanism
[2024-06-20 22:15:59.491] [error] Picked up _JAVA_OPTIONS: -XX:+DisableAttachMechanism
[2024-06-20 22:15:59.702] [info]  [22:15:59] [Genesis/main/INFO] Found external file: Fabric-API-v1_20_1-0.90.7.jar
[2024-06-20 22:15:59.761] [info]  [22:15:59] [Genesis/main
[2024-06-20 22:15:59.762] [info]  /INFO] Found classpath URL: lunar-fabric-mixins-0.1.0-SNAPSHOT-all.jar with SHA-1 hash 500ac97175fa953c59c311a3387b0d6c72cf5dba
[2024-06-20 22:15:59.773] [info]  [22:15:59] [Genesis/main/INFO] Found classpath URL: genesis-0.1.0-SNAPSHOT-all.jar with SHA-1 hash 444937f4ede76553b24bff14153b5d9e35687eb2
[2024-06-20 22:15:59.775] [info]  [22:15:59] [
[2024-06-20 22:15:59.776] [info]  Genesis/main/INFO] Found classpath URL: lunar-lang.jar with SHA-1 hash 32a7e666acdc5ff9de8ce454b9390b6bd2bc9177
[2024-06-20 22:15:59.776] [info]  [22:15:59] [Genesis/main/INFO] Found classpath URL: lunar-emote.jar with SHA-1 hash b04f3ee8f5e43fa3b162981b50bb72fe1acabb33
[2024-06-20 22:15:59.812] [info]  [22:15:59] [Genesis/main/
[2024-06-20 22:15:59.812] [info]  INFO] Found classpath URL: lunar.jar with SHA-1 hash 7ae8b4c716d4afeeca6354f3a4b2bb4f5302869a
[2024-06-20 22:15:59.824] [info]  [22:15:59] [Genesis/main/INFO
[2024-06-20 22:15:59.825] [info]  ] Found classpath URL: modern-0.1.0-SNAPSHOT-all.jar with SHA-1 hash 1b16b6bc92071b52ebc358659a8f371324df0a45
[2024-06-20 22:15:59.825] [info]  [22:15:59] [Genesis/main/INFO] Found classpath URL: lunar-ferrite-mixins-0.1.0-SNAPSHOT-all.jar with SHA-1 hash 557af8afbc5a3a2dd1082d6c1d89d0924d9148a7
[2024-06-20 22:15:59.826] [info]  [22:15:59
[2024-06-20 22:15:59.826] [info]  ] [Genesis/main/INFO] Found classpath URL: lunar-lithium-mixins-0.1.0-SNAPSHOT-all.jar with SHA-1 hash 6bddb75b7b546461fe3906061ed6b69c96459fc2
[2024-06-20 22:15:59.826] [info]  [22:15:59] [Genesis/main/
[2024-06-20 22:15:59.827] [info]  INFO] Found classpath URL: lunar-noxesium-mixins-0.1.0-SNAPSHOT-all.jar with SHA-1 hash 9ef6225eb7368f6fa9728dd8d086f284b70e6e95
[2024-06-20 22:15:59.827] [info]  [22:15:59] [
[2024-06-20 22:15:59.828] [info]  Genesis/main/INFO] Found classpath URL: lunar-replaymod-fabric-mixins-0.1.0-SNAPSHOT-all.jar with SHA-1 hash d597c36d0c2ff4f04ca99579bbfe849ed80f8dbd
[2024-06-20 22:15:59.830] [info]  [22:15:59
[2024-06-20 22:15:59.831] [info]  ] [Genesis/main/INFO] Found classpath URL: lunar-sodium-mixins-0.1.0-SNAPSHOT-all.jar with SHA-1 hash e5611315574ee949cf2389d5c899eca8eef9c8a3
[2024-06-20 22:16:00.531] [info]  [22:16:00] [Genesis/main/INFO] Adding pre-launch library to game classpath: .\.ichor\ichormodule-libs\net_fabricmc_fabric_loader_0_15_11-lunar-0.1.0.jar
[2024-06-20 22:16:00.622] [info]  [22:16:00] [Genesis/GameBootstrap/main/INFO] Launching Minecraft 1.20.1 v1_20_1 (parsed from 1.20.1)
[2024-06-20 22:16:01.450] [info]  [22:16:01] [Ichor+Fabric/main/INFO] Using custom local mod path: C:\Users\Asus\.lunarclient\profiles\35533a66-fbe4-4c9e-b96c-b47d7554e254\versions\0.0.4\mods
[2024-06-20 22:16:05.418] [info]  LUNARCLIENT_STATUS_PREINIT
[2024-06-20 22:16:05.419] [info]  [22:16:05] [Genesis/GameBootstrap/main/INFO] Starting game!
[2024-06-20 22:16:05.826] [info]  [22:16:05] [IchorPipeline/main/INFO] Built mapping set for com.moonsworth.lunar.ichor.CRCIRCHCIOCCIHRCHCHOHICRI.RHOCIORRHROCOHOOCRHHRRHCI.IHCRIIIICOROROOCCIHHHHCRI.RHCRCHHICCCIIHIIIHIIRROOO 278ms on thread main
[2024-06-20 22:16:06.098] [info]  [22:16:06] [IchorPipeline/main/INFO] Loading Mixin runtime for META_MIXIN
[2024-06-20 22:16:06.298] [info]  [22:16:06] [Ichor/mixin(META_MIXIN)/INFO] SpongePowered MIXIN Subsystem Version=0.8.5 Source=Unknown Service=Ichor Env=CLIENT
[2024-06-20 22:16:06.835] [info]  [22:16:06] [IchorPipeline/main/INFO] Loading Mixin runtime for MIXIN
[2024-06-20 22:16:07.410] [info]  [22:16:07] [Ichor/mixin(MIXIN)/INFO] SpongePowered MIXIN Subsystem Version=0.8.5 Source=Unknown Service=Ichor Env=CLIENT
[2024-06-20 22:16:07.891] [info]  [22:16:07] [IchorPipeline/main/INFO] Done loading Mixin runtimes in 1793ms
[2024-06-20 22:16:07.891] [info]  [22:16:07] [IchorPipeline/main/INFO] Setting up mixins for META_MIXIN
[2024-06-20 22:16:08.010] [info]  [22:16:08] [IchorPipeline/main/INFO] Setting up mixins for MIXIN
[2024-06-20 22:16:08.011] [info]  [22:16:08] [Ichor/main/
[2024-06-20 22:16:08.012] [info]  INFO] Mixin config mixins.modern.json doesn't exist in IchorClassLoader(MIXIN)
[2024-06-20 22:16:08.012] [info]  [22:16:08] [Ichor/main/INFO] Mixin config mixins.modern_lunar.json doesn't exist in IchorClassLoader(MIXIN)
[2024-06-20 22:16:08.291] [info]  [22:16:08] [IchorPipeline/main/INFO] Done registering Mixins in 400ms
[2024-06-20 22:16:08.292] [info]  [22:16:08] [IchorPipeline/main/INFO] Going to default mixins stage for META_MIXIN
[2024-06-20 22:16:09.236] [info]  [22:16:09] [IchorPipeline/main/INFO] Going to default mixins stage for MIXIN
[2024-06-20 22:16:09.250] [info]  [22:16:09] [Ichor/MixinExtras|Service(META_MIXIN)/INFO] Initializing MixinExtras via com.llamalad7.mixinextras.service.MixinExtrasServiceImpl(version=0.3.5).
[2024-06-20 22:16:10.724] [info]  [22:16:10] [main/INFO]: Loaded configuration file for Lithium: 115 options available, 1 override(s) found
[2024-06-20 22:16:10.748] [info]  [22:16:10] [main/INFO]: Loaded configuration file for Sodium: 42 options available, 3 override(s) found
[2024-06-20 22:16:15.978] [info]  [22:16:15] [Ichor/mixin(MIXIN)/WARN] Catching java.lang.ClassNotFoundException: IchorClassLoader(MIXIN) couldn't find class bytes for net/optifine/render/ChunkVisibility (checked [net.optifine.render.ChunkVisibility]).
[2024-06-20 22:16:15.979] [info]  [22:16:15] [Ichor/mixin(MIXIN)/WARN] Error loading class: net/optifine/render/ChunkVisibility (java.lang.ClassNotFoundException: IchorClassLoader(MIXIN) couldn't find class bytes for net/optifine/render/ChunkVisibility (checked [net.optifine.render.ChunkVisibility]).)
[2024-06-20 22:16:15.979] [info]  [22:16:15] [Ichor/mixin(MIXIN)/WARN] Catching java.lang.ClassNotFoundException: IchorClassLoader(MIXIN) couldn't find class bytes for shadersmod/client/ShadersRender (checked [shadersmod.client.ShadersRender]).
[2024-06-20 22:16:15.979] [info]  [22:16:15] [Ichor/mixin(MIXIN)/WARN] Error loading class: shadersmod/client/ShadersRender (java.lang.ClassNotFoundException: IchorClassLoader(MIXIN) couldn't find class bytes for shadersmod/client/ShadersRender (checked [shadersmod.client.ShadersRender]).)
[2024-06-20 22:16:15.980] [info]  [22:16:15] [Ichor/mixin(MIXIN)/WARN] Catching java.lang.ClassNotFoundException: IchorClassLoader(MIXIN) couldn't find class bytes for net/optifine/shaders/ShadersRender (checked [net.optifine.shaders.ShadersRender]).
[2024-06-20 22:16:15.980] [info]  [22:16:15] [Ichor/mixin(MIXIN)/WARN] Error loading class: net/optifine/shaders/ShadersRender (java.lang.ClassNotFoundException: IchorClassLoader(MIXIN) couldn't find class bytes for net/optifine/shaders/ShadersRender (checked [net.optifine.shaders.ShadersRender]).)
[2024-06-20 22:16:17.691] [info]  [22:16:17] [main/WARN]: Force-disabling mixin 'alloc.blockstate.StateMixin' as rule 'mixin.alloc.blockstate' (added by mods [ferritecore]) disables it and children
[2024-06-20 22:16:18.092] [info]  [22:16:18] [main/WARN]: Force-disabling mixin 'features.render.entity.CuboidMixin' as rule 'mixin.features.render.entity' (added by mods [iris]) disables it and children
[2024-06-20 22:16:18.094] [info]  [22:16:18] [main/WARN]: Force-disabling mixin 'features.render.entity.ModelPartMixin' as rule 'mixin.features.render.entity' (added by mods [iris]) disables it and children
[2024-06-20 22:16:18.094] [info]  [22:16:18] [main/WARN]: Force-disabling mixin 'features.render.entity.cull.EntityRendererMixin' as rule 'mixin.features.render.entity' (added by mods [iris]) disables it and children
[2024-06-20 22:16:18.096] [info]  [22:16:18] [main/WARN]: Force-disabling mixin 'features.render.entity.shadows.EntityRenderDispatcherMixin' as rule 'mixin.features.render.entity' (added by mods [iris]) disables it and children
[2024-06-20 22:16:18.097] [info]  [22:16:18] [main/WARN]: Force-disabling mixin 'features.render.gui.font.GlyphRendererMixin' as rule 'mixin.features.render.gui.font' (added by mods [iris]) disables it and children
[2024-06-20 22:16:18.112] [info]  [22:16:18] [main/WARN]: Force-disabling mixin 'features.render.world.sky.BackgroundRendererMixin' as rule 'mixin.features.render.world.sky' (added by mods [iris]) disables it and children
[2024-06-20 22:16:18.113] [info]  [22:16:18] [main/WARN]: Force-disabling mixin 'features.render.world.sky.ClientWorldMixin' as rule 'mixin.features.render.world.sky' (added by mods [iris]) disables it and children
[2024-06-20 22:16:18.113] [info]  [22:16:18] [main/WARN]: Force-disabling mixin 'features.render.world.sky.WorldRendererMixin' as rule 'mixin.features.render.world.sky' (added by mods [iris]) disables it and children
[2024-06-20 22:16:18.431] [info]  [22:16:18] [IchorPipeline/main/INFO] Mixin runtimes prepared in 10140ms
[2024-06-20 22:16:18.432] [info]  [22:16:18] [IchorPipeline/main/INFO] Initialized Mixin in 12334ms
[2024-06-20 22:16:18.435] [info]  [22:16:18] [Ichor/MixinExtras|Service(MIXIN)/INFO] Initializing MixinExtras via com.llamalad7.mixinextras.service.MixinExtrasServiceImpl(version=0.3.5).
[2024-06-20 22:16:19.448] [info]  [Bridge] Setting Bridge Implementation to com.moonsworth.lunar.IIIICORICOICIRRHCHIIHROIC.IOCOHCCRCOHRICRRHOOICHIHO
[2024-06-20 22:16:20.783] [info]  [Bridge] Found textures dir: C:\Users\Asus\.lunarclient\textures
[2024-06-20 22:16:20.807] [info]  Completely ignored arguments: [--workingDirectory, ., --webosrDir, C:\Users\Asus\.lunarclient\offline\multiver\natives, --classpathDir, ., --ichorExternalFiles, Fabric-API-v1_20_1-0.90.7.jar,FerriteCore-v1_20_1-6.0.0.jar,Lithium-v1_20_1-0.11.2.jar,Noxesium-v1_20_1-1.0.3.jar,Noxesium_API-v1_20_1-1.0.3.jar,ReplayMod-v1_20_1-2.6.14.jar,Sodium-v1_20_1-0.5.8.jar,Indium-v1_20_1-1.0.30.jar,Iris-v1_20_1-1.6.17.jar,hypixel-quickplay-data.json,hypixel-bedwars-data.json,hypixel-skyblock-dungeon-rooms.json, --ichorClassPath, common-0.1.0-SNAPSHOT-all.jar,lunar-fabric-mixins-0.1.0-SNAPSHOT-all.jar,genesis-0.1.0-SNAPSHOT-all.jar,lunar-lang.jar,lunar-emote.jar,lunar.jar,modern-0.1.0-SNAPSHOT-all.jar,lunar-ferrite-mixins-0.1.0-SNAPSHOT-all.jar,lunar-lithium-mixins-0.1.0-SNAPSHOT-all.jar,lunar-noxesium-mixins-0.1.0-SNAPSHOT-all.jar,lunar-replaymod-fabric-mixins-0.1.0-SNAPSHOT-all.jar,lunar-sodium-mixins-0.1.0-SNAPSHOT-all.jar, --uiDir, C:\Users\Asus\.lunarclient\ui]
[2024-06-20 22:16:26.730] [info]  [22:16:26] [Datafixer Bootstrap/INFO]: 188 Datafixer optimizations took 110 milliseconds
[2024-06-20 22:16:29.854] [info]  [22:16:29] [Render thread/INFO]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[2024-06-20 22:16:30.416] [info]  [22:16:30] [Render thread/ERROR]: Failed to verify authentication
[2024-06-20 22:16:30.416] [info]  com.mojang.authlib.exceptions.InvalidCredentialsException: Status: 401
[2024-06-20 22:16:30.416] [info]  	at Genesis/com.mojang.authlib.exceptions.MinecraftClientHttpException.toAuthenticationException(MinecraftClientHttpException.java:56) ~[?:?]
[2024-06-20 22:16:30.417] [info]  	at Genesis/com.mojang.authlib.yggdrasil.YggdrasilUserApiService.fetchProperties(YggdrasilUserApiService.java:156) ~[?:?]
[2024-06-20 22:16:30.417] [info]  	at Genesis/com.mojang.authlib.yggdrasil.YggdrasilUserApiService.<init>(YggdrasilUserApiService.java:55) ~[?:?]
[2024-06-20 22:16:30.417] [info]  	at Genesis/com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService.createUserApiService(YggdrasilAuthenticationService.java:124) ~[?:?]
[2024-06-20 22:16:30.417] [info]  	at Genesis/net.minecraft.client.Minecraft.createUserApiService(SourceFile:733) [?:?]
[2024-06-20 22:16:30.417] [info]  	at Genesis/net.minecraft.client.Minecraft.<init>(SourceFile:442) [?:?]
[2024-06-20 22:16:30.418] [info]  	at Genesis/net.minecraft.client.main.Main.redirect$zbd000$impl$main$minecraft(SourceFile:656) [?:?]
[2024-06-20 22:16:30.418] [info]  	at Genesis/net.minecraft.client.main.Main.main(SourceFile:211) [?:?]
[2024-06-20 22:16:30.418] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-20 22:16:30.418] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-20 22:16:30.418] [info]  	at com.moonsworth.lunar.genesis.ClientGameBootstrap.apply(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-20 22:16:30.419] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-20 22:16:30.419] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-20 22:16:30.419] [info]  	at com.moonsworth.lunar.genesis.IOCOHCCRCOHRICRRHOOICHIHO.RHOCIORRHROCOHOOCRHHRRHCI(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-20 22:16:30.419] [info]  	at com.moonsworth.lunar.genesis.Genesis.run(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-20 22:16:30.419] [info]  	at com.moonsworth.lunar.genesis.Genesis.main(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-20 22:16:30.420] [info]  Caused by: com.mojang.authlib.exceptions.MinecraftClientHttpException: Status: 401
[2024-06-20 22:16:30.420] [info]  	at Genesis/com.mojang.authlib.minecraft.client.MinecraftClient.readInputStream(MinecraftClient.java:85) ~[?:?]
[2024-06-20 22:16:30.420] [info]  	at Genesis/com.mojang.authlib.minecraft.client.MinecraftClient.get(MinecraftClient.java:48) ~[?:?]
[2024-06-20 22:16:30.420] [info]  	at Genesis/com.mojang.authlib.yggdrasil.YggdrasilUserApiService.fetchProperties(YggdrasilUserApiService.java:129) ~[?:?]
[2024-06-20 22:16:30.420] [info]  	... 14 more
[2024-06-20 22:16:30.421] [info]  [22:16:30] [Render thread/INFO]: Setting user: Player719
[2024-06-20 22:16:30.461] [info]  [22:16:30] [IchorPipeline/Render thread/INFO] Launching main ModInitializer
[2024-06-20 22:16:30.461] [info]  [22:16:30] [IchorPipeline/Render thread/INFO] Launching Entrypoint(main) in Genesis
[2024-06-20 22:16:30.462] [info]  [22:16:30] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.networking.NetworkingImpl::init()
[2024-06-20 22:16:30.506] [info]  [22:16:30] [Ichor/Render thread/INFO] Found Entrypoint(main) me.jellysquid.mods.lithium.common.LithiumMod
[2024-06-20 22:16:30.525] [info]  [22:16:30] [Ichor/Render thread/INFO] Found Entrypoint(main) net.uku3lig.betterhurtcam.mc120.KeybindingManager
[2024-06-20 22:16:30.531] [info]  [22:16:30] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.event.interaction.InteractionEventsRouter
[2024-06-20 22:16:30.538] [info]  [22:16:30] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.registry.sync.FabricRegistryInit
[2024-06-20 22:16:30.543] [info]  [22:16:30] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.event.lifecycle.v0.LegacyEventInvokers
[2024-06-20 22:16:30.555] [info]  [22:16:30] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.recipe.ingredient.CustomIngredientInit
[2024-06-20 22:16:30.569] [info]  [22:16:30] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.recipe.ingredient.CustomIngredientSync
[2024-06-20 22:16:30.571] [info]  [22:16:30] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.loot.table.LootTablesV1Init
[2024-06-20 22:16:30.597] [info]  [22:16:30] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.event.lifecycle.LifecycleEventsImpl
[2024-06-20 22:16:30.603] [info]  [22:16:30] [Ichor/Render thread/INFO] Found Entrypoint(main) net.uku3lig.betterhurtcam.BetterHurtCam
[2024-06-20 22:16:30.627] [info]  [22:16:30] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.networking.v0.OldNetworkingHooks
[2024-06-20 22:16:30.631] [info]  [22:16:30] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.lookup.ApiLookupImpl
[2024-06-20 22:16:30.636] [info]  [22:16:30] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.command.v1.LegacyHandler
[2024-06-20 22:16:30.645] [info]  [22:16:30] [IchorPipeline/Render thread/INFO] Entrypoint(main) had 13 invokes.
[2024-06-20 22:16:30.645] [info]  [22:16:30] [IchorPipeline/Render thread/INFO] Launching client ClientModInitializer
[2024-06-20 22:16:30.646] [info]  [22:16:30] [IchorPipeline/Render thread/INFO] Launching Entrypoint(client) in Genesis
[2024-06-20 22:16:30.646] [info]  [22:16:30] [Ichor/Render thread/INFO] Found Entrypoint(client) net.fabricmc.fabric.impl.networking.client.ClientNetworkingImpl::clientInit()
[2024-06-20 22:16:30.771] [info]  [22:16:30] [Ichor/Render thread/INFO] Found Entrypoint(client) the_fireplace.ias.IAS
[2024-06-20 22:16:30.795] [info]  [22:16:30] [Ichor/Render thread/INFO] Found Entrypoint(client) net.fabricmc.fabric.impl.client.container.ScreenProviderRegistryImpl::init()
[2024-06-20 22:16:30.803] [info]  [22:16:30] [Ichor/Render thread/INFO] Found Entrypoint(client) net.fabricmc.fabric.impl.screenhandler.client.ClientNetworking
[2024-06-20 22:16:30.812] [info]  [22:16:30] [Ichor/Render thread/INFO] Found Entrypoint(client) net.boostedbrightness.BoostedBrightness
[2024-06-20 22:16:30.818] [error] [BoostedBrightness] Failed to load BoostedBrightness config (NoSuchFileException: C:\Users\Asus\AppData\Roaming\.minecraft\boostedbrightness.json)
[2024-06-20 22:16:30.818] [info]  [22:16:30] [Ichor/Render thread/INFO] Found Entrypoint(client) link.infra.indium.Indium
[2024-06-20 22:16:31.074] [info]  [22:16:31] [Ichor/Render thread/INFO] Found Entrypoint(client) net.fabricmc.fabric.impl.client.rendering.v0.RenderingCallbackInvoker
[2024-06-20 22:16:31.078] [info]  [22:16:31] [Ichor/Render thread/INFO] Found Entrypoint(client) net.fabricmc.fabric.impl.event.interaction.InteractionEventsRouterClient
[2024-06-20 22:16:31.080] [info]  [22:16:31] [Ichor/Render thread/INFO] Found Entrypoint(client) net.fabricmc.fabric.impl.client.registry.sync.FabricRegistryClientInit
[2024-06-20 22:16:31.082] [info]  [22:16:31] [Ichor/Render thread/INFO] Found Entrypoint(client) net.fabricmc.fabric.impl.event.lifecycle.v0.client.LegacyClientEventInvokers
[2024-06-20 22:16:31.085] [info]  [22:16:31] [Ichor/Render thread/INFO] Found Entrypoint(client) net.fabricmc.fabric.impl.recipe.ingredient.client.CustomIngredientSyncClient
[2024-06-20 22:16:31.086] [info]  [22:16:31] [Ichor/Render thread/INFO] Found Entrypoint(client) net.fabricmc.fabric.impl.client.event.lifecycle.ClientLifecycleEventsImpl
[2024-06-20 22:16:31.089] [info]  [22:16:31] [Ichor/Render thread/INFO] Found Entrypoint(client) squeek.appleskin.AppleSkin
[2024-06-20 22:16:31.148] [info]  [22:16:31] [Ichor/Render thread/INFO] Found Entrypoint(client) net.fabricmc.fabric.impl.client.networking.v0.OldClientNetworkingHooks
[2024-06-20 22:16:31.151] [info]  [22:16:31] [Ichor/Render thread/INFO] Found Entrypoint(client) com.replaymod.core.ReplayModBackend
[2024-06-20 22:16:31.469] [info]  [22:16:31] [Render thread/INFO]: [STDOUT]: ReplayModBackendMixin_v1_19.onInitializeClient: initializing ReplayMod
[2024-06-20 22:16:31.531] [info]  [22:16:31] [Ichor/Render thread/INFO] Found Entrypoint(client) me.jellysquid.mods.sodium.client.SodiumClientMod
[2024-06-20 22:16:31.555] [info]  [22:16:31] [Ichor/Render thread/INFO] Found Entrypoint(client) com.noxcrew.noxesium.NoxesiumMod
[2024-06-20 22:16:31.616] [info]  [22:16:31] [Ichor/Render thread/INFO] Found Entrypoint(client) net.fabricmc.fabric.impl.client.indigo.Indigo
[2024-06-20 22:16:31.625] [info]  [22:16:31] [Render thread/INFO]: [Indigo] Different rendering plugin detected; not applying Indigo.
[2024-06-20 22:16:31.626] [info]  [22:16:31] [Ichor/Render thread/INFO] Found Entrypoint(client) me.shedaniel.autoconfig.example.ExampleInits::exampleCommonInit()
[2024-06-20 22:16:31.641] [info]  [22:16:31] [IchorPipeline/Render thread/INFO] Entrypoint(client) had 16 invokes.
[2024-06-20 22:16:31.688] [info]  [22:16:31] [Ichor/mixin(MIXIN)/WARN] Method overwrite conflict for bridge$isFancyGraphics in mixins.modern_bridge_combined.json:HHRIIHHROCICOCHRCICRIOHRH.CCIIHHRHCCHRRHROOHIOCHOCC.CRCIRCHCIOCCIHRCHCHOHICRI from mod (unknown), previously written by com.moonsworth.lunar.IIIICORICOICIRRHCHIIHROIC.CRCIRCHCIOCCIHRCHCHOHICRI.HHRIIHHROCICOCHRCICRIOHRH.CCIIHHRHCCHRRHROOHIOCHOCC.IOCOHCCRCOHRICRRHOOICHIHO. Skipping method.
[2024-06-20 22:16:31.688] [info]  [22:16:31] [Ichor/mixin(MIXIN)/WARN] Method overwrite conflict for bridge$setFrameRateLimit in mixins.modern_bridge_combined.json:HHRIIHHROCICOCHRCICRIOHRH.CCIIHHRHCCHRRHROOHIOCHOCC.CRCIRCHCIOCCIHRCHCHOHICRI from mod (unknown), previously written by com.moonsworth.lunar.IIIICORICOICIRRHCHIIHROIC.CRCIRCHCIOCCIHRCHCHOHICRI.HHRIIHHROCICOCHRCICRIOHRH.CCIIHHRHCCHRRHROOHIOCHOCC.IOCOHCCRCOHRICRRHOOICHIHO. Skipping method.
[2024-06-20 22:16:31.873] [info]  [22:16:31] [Render thread/INFO]: [LC] Loaded File: Options
[2024-06-20 22:16:32.134] [info]  [22:16:32] [Render thread/INFO]: Backend library: LWJGL version 3.3.3-snapshot
[2024-06-20 22:16:32.506] [info]  [22:16:32] [Render thread/INFO]: OpenGL Vendor: ATI Technologies Inc.
[2024-06-20 22:16:32.507] [info]  [22:16:32] [Render thread/INFO]: OpenGL Renderer: AMD Radeon(TM) Graphics
[2024-06-20 22:16:32.507] [info]  [22:16:32] [Render thread/INFO]: OpenGL Version: 3.2.0 Core Profile Context 22.40.84.06.231130
[2024-06-20 22:16:32.558] [info]  [22:16:32] [Render thread/INFO]: [STDOUT]: LUNARCLIENT_STATUS_INIT
[2024-06-20 22:16:32.742] [info]  [22:16:32] [Render thread/INFO]: Debug functionality is disabled.
[2024-06-20 22:16:32.750] [info]  [22:16:32] [Render thread/INFO]: ARB_direct_state_access detected, enabling DSA.
[2024-06-20 22:16:32.759] [info]  [22:16:32] [Render thread/INFO]: Shaders are disabled because no valid shaderpack is selected
[2024-06-20 22:16:32.760] [info]  [22:16:32] [Render thread/INFO]: Shaders are disabled
[2024-06-20 22:16:32.803] [info]  [22:16:32] [Render thread/WARN]: Missing metadata in pack file/Cleanestpvppack.zip
[2024-06-20 22:16:32.804] [info]  [22:16:32] [Render thread/WARN]: Missing metadata in pack file/Cold.zip
[2024-06-20 22:16:32.806] [info]  [22:16:32] [Render thread/WARN]: Missing metadata in pack file/§bSharpness 25k.zip
[2024-06-20 22:16:32.806] [info]  [22:16:32] [Render thread/WARN]: Missing metadata in pack file/§c§ GlitchCPVP pack.zip
[2024-06-20 22:16:33.321] [info]  [22:16:33] [Render thread/INFO]: Hardware information:
[2024-06-20 22:16:33.321] [info]  [22:16:33] [Render thread/INFO]: CPU: 16x AMD Ryzen 7 6800HS with Radeon Graphics 
[2024-06-20 22:16:33.322] [info]  [22:16:33] [Render thread/INFO]: GPU: AMD Radeon(TM) Graphics (Supports OpenGL 3.2.0 Core Profile Context 22.40.84.06.231130)
