[2024-06-16 00:10:12.919] [error] NOTE: Picked up JDK_JAVA_OPTIONS: -XX:+DisableAttachMechanism
[2024-06-16 00:10:12.972] [error] Picked up JAVA_TOOL_OPTIONS: -XX:+DisableAttachMechanism
[2024-06-16 00:10:12.972] [error] Picked up _JAVA_OPTIONS: -XX:+DisableAttachMechanism
[2024-06-16 00:10:13.335] [info]  [00:10:13] [
[2024-06-16 00:19:13.003] [info]  [00:19:13] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.resource.conditions.ResourceConditionsImpl
[2024-06-16 00:19:13.011] [info]  [00:19:13] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.networking.CommonPacketsImpl::init()
[2024-06-16 00:19:13.012] [info]  [00:19:13] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.networking.NetworkingImpl::init()
[2024-06-16 00:19:13.013] [info]  [00:19:13] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.tag.convention.ConventionLogWarnings
[2024-06-16 00:19:13.023] [info]  [00:19:13] [Ichor/Render thread/INFO] Found Entrypoint(main) net.fabricmc.fabric.impl.lookup.ApiLookupImpl
[2024-06-16 00:19:13.028] [info]  [00:19:13] [IchorPipeline/Render thread/INFO] Entrypoint(main) had 12 invokes.
[2024-06-16 00:19:13.029] [info]  [00:19:13] [IchorPipeline/Render thread/INFO] Launching client ClientModInitializer
[2024-06-16 00:19:13.029] [info]  [00:19:13] [IchorPipeline/Render thread/INFO] Launching Entrypoint(client) in Genesis
[2024-06-16 00:19:13.030] [info]  [00:19:13] [Ichor/Render thread/INFO] Found Entrypoint(client) net.fabricmc.fabric.impl.client.registry.sync.FabricRegistryClientInit
[2024-06-16 00:19:13.030] [info]  [00:19:13] [Ichor/Render thread/INFO] Found Entrypoint(client) net.fabricmc.fabric.impl.client.event.lifecycle.ClientLifecycleEventsImpl
[2024-06-16 00:19:13.032] [info]  [00:19:13] [Ichor/Render thread/INFO
[2024-06-16 00:19:13.033] [info]  ] Found Entrypoint(client) net.fabricmc.fabric.impl.event.interaction.client.InteractionEventsRouterClient
[2024-06-16 00:19:13.033] [info]  [00:19:13] [Ichor/Render thread/INFO] Found Entrypoint(client) net.fabricmc.fabric.impl.client.rendering.v0.RenderingCallbackInvoker
[2024-06-16 00:19:13.034] [info]  [
[2024-06-16 00:19:13.034] [info]  00:19:13] [Ichor/Render thread/INFO] Found Entrypoint(client) net.fabricmc.fabric.impl.recipe.ingredient.client.CustomIngredientSyncClient
[2024-06-16 00:19:13.035] [info]  [00:19:13] [Ichor/Render thread/INFO] Found Entrypoint(client) net.fabricmc.fabric.impl.screenhandler.client.ClientNetworking
[2024-06-16 00:19:13.036] [info]  [00:19:13] [
[2024-06-16 00:19:13.036] [info]  Ichor/Render thread/INFO] Found Entrypoint(client) me.jellysquid.mods.sodium.client.SodiumClientMod
[2024-06-16 00:19:13.068] [info]  [00:19:13] [Render thread/ERROR]: Failed to update fingerprint
[2024-06-16 00:19:13.068] [info]  java.lang.NullPointerException: Cannot invoke "net.minecraft.client.User.getProfileId()" because the return value of "net.minecraft.client.Minecraft.getUser()" is null
[2024-06-16 00:19:13.069] [info]  	at Genesis/me.jellysquid.mods.sodium.client.data.fingerprint.FingerprintMeasure.create(FingerprintMeasure.java:19) ~[?:?]
[2024-06-16 00:19:13.069] [info]  	at Genesis/me.jellysquid.mods.sodium.client.SodiumClientMod.updateFingerprint(SodiumClientMod.java:97) ~[?:?]
[2024-06-16 00:19:13.069] [info]  	at Genesis/me.jellysquid.mods.sodium.client.SodiumClientMod.onInitializeClient(SodiumClientMod.java:40) ~[?:?]
[2024-06-16 00:19:13.070] [info]  	at com.moonsworth.lunar.ichor.IOCOHCCRCOHRICRRHOOICHIHO.IOCOHCCRCOHRICRRHOOICHIHO.RHOCIORRHROCOHOOCRHHRRHCI(Unknown Source) ~[genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-16 00:19:13.070] [info]  	at com.moonsworth.lunar.ichor.IRCIHCHCCHHOCORRHRCCORROC.RHOCIORRHROCOHOOCRHHRRHCI(Unknown Source) ~[genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-16 00:19:13.070] [info]  	at Genesis/net.minecraft.client.Minecraft.md8e1e2c$lambda$ichor$fabric$clientInitializer$0$9(SourceFile:4876) ~[?:?]
[2024-06-16 00:19:13.071] [info]  	at java.base/java.util.Optional.ifPresentOrElse(Unknown Source) [?:?]
[2024-06-16 00:19:13.071] [info]  	at Genesis/net.minecraft.client.Minecraft.handler$zjo000$ichor$fabric$clientInitializer(SourceFile:4874) [?:?]
[2024-06-16 00:19:13.071] [info]  	at Genesis/net.minecraft.client.Minecraft.<init>(SourceFile:441) [?:?]
[2024-06-16 00:19:13.071] [info]  	at Genesis/net.minecraft.client.main.Main.redirect$zbe000$impl$main$minecraft(SourceFile:656) [?:?]
[2024-06-16 00:19:13.072] [info]  	at Genesis/net.minecraft.client.main.Main.main(SourceFile:239) [?:?]
[2024-06-16 00:19:13.072] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-16 00:19:13.072] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-16 00:19:13.073] [info]  	at com.moonsworth.lunar.genesis.ClientGameBootstrap.apply(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-16 00:19:13.073] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-16 00:19:13.073] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-16 00:19:13.074] [info]  	at com.moonsworth.lunar.genesis.IOCOHCCRCOHRICRRHOOICHIHO.RHOCIORRHROCOHOOCRHHRRHCI(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-16 00:19:13.074] [info]  	at com.moonsworth.lunar.genesis.Genesis.run(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-16 00:19:13.074] [info]  	at com.moonsworth.lunar.genesis.Genesis.main(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-16 00:19:13.075] [info]  [00:19:13] [Ichor/Render thread/INFO] Found Entrypoint(client) net.fabricmc.fabric.impl.client.indigo.Indigo
[2024-06-16 00:19:13.087] [info]  [00:19:13] [Render thread/INFO]: [Indigo] Different rendering plugin detected; not applying Indigo.
[2024-06-16 00:19:13.088] [info]  [00:19:13] [Ichor/Render thread/INFO] Found Entrypoint(client) net.fabricmc.fabric.impl.networking.client.ClientNetworkingImpl::clientInit()
[2024-06-16 00:19:13.101] [info]  [00:19:13] [IchorPipeline/Render thread/INFO] Entrypoint(client) had 8 invokes.
[2024-06-16 00:19:13.254] [info]  [00:19:13] [Render thread/INFO]: Environment: Environment[sessionHost=https://sessionserver.mojang.com, servicesHost=https://api.minecraftservices.com, name=PROD]
[2024-06-16 00:19:13.263] [info]  [00:19:13] [Render thread/INFO]: Setting user: Player468
[2024-06-16 00:19:13.585] [info]  [00:19:13] [Render thread/ERROR]: Error parsing option value 12.0 for option options.gamma: Failed to parse either. First: Value 12.0 outside of range [0.0:1.0]; Second: Not a boolean: 12.0
[2024-06-16 00:19:13.793] [info]  [00:19:13] [Render thread/INFO]: Backend library: LWJGL version 3.3.3-snapshot
[2024-06-16 00:19:14.284] [info]  [00:19:14] [Render thread/INFO]: [STDOUT]: LUNARCLIENT_STATUS_INIT
[2024-06-16 00:19:14.394] [info]  [00:19:14] [Render thread/INFO]: Debug functionality is disabled.
[2024-06-16 00:19:14.396] [info]  [00:19:14] [Render thread/INFO]: ARB_direct_state_access detected, enabling DSA.
[2024-06-16 00:19:14.401] [info]  [00:19:14] [Render thread/INFO]: Shaders are disabled because no valid shaderpack is selected
[2024-06-16 00:19:14.441] [info]  [00:19:14] [Render thread/WARN]: Missing metadata in pack file/Cold.zip
[2024-06-16 00:19:14.442] [info]  [00:19:14] [Render thread/WARN]: Missing metadata in pack file/§bSharpness 25k.zip
[2024-06-16 00:19:14.443] [info]  [00:19:14] [Render thread/WARN]: Missing metadata in pack file/§c§ GlitchCPVP pack.zip
[2024-06-16 00:19:14.691] [info]  [00:19:14] [Render thread/INFO]: Hardware information:
[2024-06-16 00:19:14.692] [info]  [00:19:14] [Render thread/INFO]: CPU: 16x AMD Ryzen 7 6800HS with Radeon Graphics 
[2024-06-16 00:19:14.692] [info]  [00:19:14] [Render thread/INFO]: GPU: AMD Radeon(TM) Graphics (Supports OpenGL 3.2.0 Core Profile Context 22.20.28.09.221101)
[2024-06-16 00:19:14.693] [info]  [00:19:14] [Render thread/INFO]: OS: Windows 11 (10.0)
[2024-06-16 00:19:14.935] [info]  [00:19:14] [Render thread/INFO]: Reloading ResourceManager: lunar, vanilla, fabric, fabric-api, fabric-api-base, fabric-api-lookup-api-v1, fabric-biome-api-v1, fabric-block-api-v1, fabric-block-view-api-v2, fabric-blockrenderlayer-v1, fabric-client-tags-api-v1, fabric-command-api-v1, fabric-command-api-v2, fabric-commands-v0, fabric-content-registries-v0, fabric-convention-tags-v1, fabric-convention-tags-v2, fabric-crash-report-info-v1, fabric-data-attachment-api-v1, fabric-data-generation-api-v1, fabric-dimensions-v1, fabric-entity-events-v1, fabric-events-interaction-v0, fabric-game-rule-api-v1, fabric-item-api-v1, fabric-item-group-api-v1, fabric-key-binding-api-v1, fabric-keybindings-v0, fabric-lifecycle-events-v1, fabric-loot-api-v2, fabric-message-api-v1, fabric-model-loading-api-v1, fabric-networking-api-v1, fabric-object-builder-api-v1, fabric-particles-v1, fabric-recipe-api-v1, fabric-registry-sync-v0, fabric-renderer-api-v1, fabric-renderer-indigo, fabric-renderer-registries-v1, fabric-rendering-data-attachment-v1, fabric-rendering-fluids-v1, fabric-rendering-v0, fabric-rendering-v1, fabric-resource-conditions-api-v1, fabric-resource-loader-v0, fabric-screen-api-v1, fabric-screen-handler-api-v1, fabric-sound-api-v1, fabric-transfer-api-v1, fabric-transitive-access-wideners-v1, iris, sodium, file/3-_DonutCrystal.zip
[2024-06-16 00:19:15.025] [info]  [00:19:15] [Render thread/INFO]: [STDOUT]: [Bridge] Setting Minecraft Client instance to net.minecraft.client.Minecraft
[2024-06-16 00:19:15.083] [info]  [00:19:15] [Worker-Main-13/INFO]: Found unifont_all_no_pua-15.1.05.hex, loading
[2024-06-16 00:19:15.113] [info]  [00:19:15] [ForkJoinPool.commonPool-worker-1/WARN]: [Iris Update Check] This version doesn't have an update index, skipping.
[2024-06-16 00:19:15.189] [info]  [00:19:15] [Worker-Main-15/INFO]: Found unifont_jp_patch-15.1.05.hex, loading
[2024-06-16 00:19:16.164] [info]  [00:19:16] [Ichor/Render thread/INFO] Creating MultiBridgeModern instance: CRCIRCHCIOCCIHRCHCHOHICRI
[2024-06-16 00:19:16.218] [info]  [00:19:16] [Render thread/INFO]: [LC] Starting Lunar client...
[2024-06-16 00:19:16.765] [info]  [00:19:16] [Render thread/INFO]: [LC] Loading RCOIIRRHOORIOROOROICRHHOR...
[2024-06-16 00:19:16.770] [info]  [00:19:16] [Render thread/INFO]: [LC] Loading CIOCCOCHORHIOCCRHOROCHORC...
[2024-06-16 00:19:17.185] [info]  [00:19:17] [Render thread/INFO]: [LC] Loading IOCOHCCRCOHRICRRHOOICHIHO...
[2024-06-16 00:19:17.188] [info]  [00:19:17] [Render thread/INFO]: [LC] Loading HCCRHOOCOROIOOIIRIIIRCHOC...
[2024-06-16 00:19:17.193] [info]  [00:19:17] [Render thread/INFO]: [LC Lang] Couldn't get a valid language so we're setting it to ENGLISH.
[2024-06-16 00:19:17.194] [info]  [00:19:17] [Render thread/INFO]: [LC Lang] Language set as ENGLISH (en_US).
[2024-06-16 00:19:17.194] [info]  [00:19:17] [Render thread/INFO]: [LC Lang] Language file found: lang/lunar/en_US.
[2024-06-16 00:19:17.197] [info]  [00:19:17] [Render thread/INFO]: [LC Lang] Language file found: lang/lunar/en_US.
[2024-06-16 00:19:17.226] [info]  [00:19:17] [Render thread/INFO]: [LC] Loading ORIIIRHHROIRHOCOOOIOORIOC...
[2024-06-16 00:19:17.329] [info]  [00:19:17] [Render thread/INFO]: [LC] Loading ROCROOOIIOIRHIIRRCRRHRICO...
[2024-06-16 00:19:18.062] [info]  [00:19:18] [Render thread/INFO]: [LC] Loading OCIOHHHRIHOIHCRHICIIRCIIR...
[2024-06-16 00:19:18.066] [info]  [00:19:18] [Render thread/INFO]: [LC] Loading RHCRCHHICCCIIHIIIHIIRROOO...
[2024-06-16 00:19:18.067] [info]  [00:19:18] [Render thread/INFO]: [LC] Loading CRCIRCHCIOCCIHRCHCHOHICRI...
[2024-06-16 00:19:18.070] [info]  [00:19:18] [Render thread/INFO]: [LC] Loading HHRIIHHROCICOCHRCICRIOHRH...
[2024-06-16 00:19:18.077] [info]  [00:19:18] [Render thread/INFO]: [LC] Loading IHCRIIIICOROROOCCIHHHHCRI...
[2024-06-16 00:19:18.080] [info]  [00:19:18] [Render thread/INFO]: [LC] Loading IOCOHCCRCOHRICRRHOOICHIHO...
[2024-06-16 00:19:18.083] [info]  [00:19:18] [Render thread/INFO]: [LC] Loading ICHIRCHRHOCCOHHORCHICRHOI...
[2024-06-16 00:19:18.104] [info]  [00:19:18] [Render thread/INFO]: [LC] Loading CCOCCHORCHCOCCROCHOIOICOI...
[2024-06-16 00:19:18.105] [info]  [00:19:18] [Render thread/INFO]: [LC] Loading CCIIHHRHCCHRRHROOHIOCHOCC...
[2024-06-16 00:19:18.105] [info]  [00:19:18] [Render thread/INFO]: [LC] Loading OHHHOIOOOOIOCHRICROCCHCIH...
[2024-06-16 00:19:18.106] [info]  [00:19:18] [Render thread/INFO]: [LC] Loading IIOOIICCICOCHCIIHOHRCHICO...
[2024-06-16 00:19:18.114] [info]  [00:19:18] [Render thread/INFO]: [LC] Loading IIIICORICOICIRRHCHIIHROIC...
[2024-06-16 00:19:18.162] [info]  [00:19:18] [Render thread/WARN]: [LC] Couldn't find dev cosmetics file: cosmetics/dev_cosmetics.json
[2024-06-16 00:19:18.290] [info]  [00:19:18] [Render thread/INFO]: [LC] Loading OCRCIRRIRCHCHIORHOHICRRIC...
[2024-06-16 00:19:18.291] [info]  [00:19:18] [Render thread/INFO]: [LC] Loading CORORICIOIOHIICRIHIRIORCC...
[2024-06-16 00:19:18.300] [info]  [00:19:18] [Render thread/INFO]: [LC] Loading IRHIIORRHIIOOIICRHCOCOIRO...
